idx,year,race,location,type_simple,DemPredFinal,RepPredFinal,DemShareAct,RepShareAct
36,1998,1998_Sen-G_IL,IL,Sen-G,0.43879892909775614,0.5612010709022439,0.4851211780345639,0.5148788219654362
37,1998,1998_Sen-G_IN,IN,Sen-G,0.660015825547149,0.339984174452851,0.6468378844787331,0.3531621155212669
38,1998,1998_Sen-G_KS,KS,Sen-G,0.31958762886597936,0.6804123711340206,0.3261408218046665,0.6738591781953335
39,1998,1998_Sen-G_KY,KY,Sen-G,0.48172881296889647,0.5182711870311035,0.4970174906480639,0.5029825093519361
40,1998,1998_Sen-G_MD,MD,Sen-G,0.7159242731294545,0.28407572687054555,0.705,0.295
41,1998,1998_Sen-G_MO,MO,Sen-G,0.4045004101468971,0.5954995898531029,0.4538102643856921,0.546189735614308
42,1998,1998_Sen-G_NC,NC,Sen-G,0.5396962494684066,0.46030375053159345,0.5210880195599022,0.4789119804400978
43,1998,1998_Sen-G_NV,NV,Sen-G,0.5172427412018499,0.4827572587981502,0.5005226845076313,0.49947731549236885
44,1998,1998_Sen-G_NY,NY,Sen-G,0.5132187852907826,0.4867812147092173,0.5533941236068896,0.44660587639311045
45,1998,1998_Sen-G_OH,OH,Sen-G,0.4012427412363663,0.5987572587636338,0.4353435343534353,0.5646564656465646
46,1998,1998_Sen-G_OK,OK,Sen-G,0.20253164556962025,0.7974683544303798,0.32029490067581406,0.6797050993241859
47,1998,1998_Sen-G_PA,PA,Sen-G,0.32809098749500915,0.6719090125049908,0.3619057526266514,0.6380942473733486
48,1998,1998_Sen-G_SC,SC,Sen-G,0.5117155897482866,0.4882844102517135,0.5355291247331503,0.4644708752668496
49,1998,1998_Sen-G_SD,SD,Sen-G,0.6904761904761905,0.30952380952380953,0.6305428716387621,0.36945712836123795
50,1998,1998_Sen-G_WA,WA,Sen-G,0.5445197814527302,0.45548021854726983,0.5841,0.41590000000000005
51,1998,1998_Sen-G_WI,WI,Sen-G,0.5025805553293706,0.49741944467062926,0.5108640727640222,0.4891359272359778
52,1999,1999_Gov-G_MS,MS,Gov-G,0.47191011235955055,0.5280898876404494,0.5056065239551478,0.49439347604485223
53,2000,2000_Gov-G_DE,DE,Gov-G,0.5718331021729081,0.428166897827092,0.5985844287158746,0.40141557128412536
54,2000,2000_Gov-G_IN,IN,Gov-G,0.5637971798547003,0.43620282014529965,0.5757884028484231,0.4242115971515768
55,2000,2000_Gov-G_MO,MO,Gov-G,0.49271366973641534,0.5072863302635847,0.5046248715313463,0.4953751284686536
56,2000,2000_Gov-G_MT,MT,Gov-G,0.47645610286833645,0.5235438971316636,0.48012232415902145,0.5198776758409787
57,2000,2000_Gov-G_NC,NC,Gov-G,0.5442108490111583,0.45578915098884165,0.5289928789420143,0.47100712105798576
58,2000,2000_Gov-G_ND,ND,Gov-G,0.46808510638297873,0.5319148936170213,0.45,0.55
59,2000,2000_Gov-G_NH,NH,Gov-G,0.5426332189967203,0.45736678100327965,0.5264864864864865,0.4735135135135135
60,2000,2000_Gov-G_UT,UT,Gov-G,0.42365424915756866,0.5763457508424314,0.43350253807106603,0.566497461928934
61,2000,2000_Gov-G_VT,VT,Gov-G,0.5518907219837011,0.4481092780162989,0.5707814269535674,0.42921857304643263
62,2000,2000_Gov-G_WA,WA,Gov-G,0.5671558750635863,0.4328441249364137,0.5953109072375128,0.4046890927624873
63,2000,2000_Gov-G_WV,WV,Gov-G,0.52416246135822,0.47583753864178,0.5149023638232271,0.4850976361767728
64,2000,2000_Sen-G_CA,CA,Sen-G,0.5667364546117419,0.433263545388258,0.6041328572974143,0.3958671427025858
65,2000,2000_Sen-G_CT,CT,Sen-G,0.6421052631578947,0.35789473684210527,0.6491065927295133,0.3508934072704868
66,2000,2000_Sen-G_DE,DE,Sen-G,0.5079061331596612,0.4920938668403387,0.5596089892169707,0.44039101078302934
67,2000,2000_Sen-G_FL,FL,Sen-G,0.5215020301599733,0.4784979698400267,0.5249408618739073,0.4750591381260928
68,2000,2000_Sen-G_GA,GA,Sen-G,0.5892846933603838,0.4107153066396163,0.6055561335969202,0.39444386640307977
69,2000,2000_Sen-G_HI,HI,Sen-G,0.6526315789473685,0.3473684210526316,0.7478135610659533,0.2521864389340467
70,2000,2000_Sen-G_IN,IN,Sen-G,0.2541570710748359,0.7458429289251641,0.32364597093791286,0.6763540290620872
71,2000,2000_Sen-G_MA,MA,Sen-G,0.8272728591583622,0.17272714084163773,0.8497029010835372,0.15029709891646276
72,2000,2000_Sen-G_MD,MD,Sen-G,0.6287665565394164,0.37123344346058357,0.6323691322189972,0.3676308677810029
73,2000,2000_Sen-G_ME,ME,Sen-G,0.27372781678546626,0.7262721832145336,0.3106,0.6894
74,2000,2000_Sen-G_MI,MI,Sen-G,0.49497997485220246,0.5050200251477976,0.5082708311928491,0.49172916880715095
75,2000,2000_Sen-G_MN,MN,Sen-G,0.5521191406295669,0.44788085937043315,0.53006947459835,0.46993052540165
76,2000,2000_Sen-G_MO,MO,Sen-G,0.50516287222099,0.49483712777901007,0.5105199271697349,0.489480072830265
77,2000,2000_Sen-G_MT,MT,Sen-G,0.47708423367443725,0.5229157663255628,0.4830759791389713,0.5169240208610287
78,2000,2000_Sen-G_ND,ND,Sen-G,0.6263736263736264,0.3736263736263737,0.6137,0.38630000000000003
79,2000,2000_Sen-G_NE,NE,Sen-G,0.5417262466173233,0.4582737533826768,0.5109196553796834,0.48908034462031663
80,2000,2000_Sen-G_NJ,NJ,Sen-G,0.5183896558701949,0.481610344129805,0.5154819463018208,0.4845180536981792
81,2000,2000_Sen-G_NM,NM,Sen-G,0.6407398129592518,0.3592601870407482,0.6173086543271636,0.3826913456728364
82,2000,2000_Sen-G_NV,NV,Sen-G,0.4404328800809141,0.5595671199190859,0.41875923190546527,0.5812407680945347
83,2000,2000_Sen-G_NY,NY,Sen-G,0.5256938498087544,0.4743061501912455,0.5623728123728124,0.4376271876271876
84,2000,2000_Sen-G_OH,OH,Sen-G,0.373653479689093,0.626346520310907,0.3745431763600292,0.6254568236399708
85,2000,2000_Sen-G_PA,PA,Sen-G,0.4181312933222483,0.5818687066777517,0.464719697743286,0.535280302256714
86,2000,2000_Sen-G_RI,RI,Sen-G,0.3722568427237049,0.627743157276295,0.4197694583290829,0.580230541670917
87,2000,2000_Sen-G_TN,TN,Sen-G,0.34651744223974124,0.6534825577602588,0.3310040078100915,0.6689959921899085
88,2000,2000_Sen-G_TX,TX,Sen-G,0.3287235573596995,0.6712764426403005,0.3321696272717938,0.6678303727282061
89,2000,2000_Sen-G_UT,UT,Sen-G,0.3282774960718127,0.6717225039281873,0.32454423730559273,0.6754557626944072
90,2000,2000_Sen-G_VA,VA,Sen-G,0.472477161923453,0.527522838076547,0.4770862517510506,0.5229137482489493
91,2000,2000_Sen-G_VT,VT,Sen-G,0.2814227524759122,0.7185772475240878,0.27948126167710735,0.7205187383228926
92,2000,2000_Sen-G_WA,WA,Sen-G,0.4900310013498007,0.5099689986501992,0.5004621546677621,0.49953784533223783
93,2000,2000_Sen-G_WI,WI,Sen-G,0.6185660851694175,0.3814339148305827,0.6242645567052141,0.375735443294786
94,2000,2000_Sen-G_WV,WV,Sen-G,0.8122580392701051,0.18774196072989482,0.7940966193442958,0.20590338065570424
95,2001,2001_Gov-G_NJ,NJ,Gov-G,0.5947493669363432,0.40525063306365683,0.5749235474006117,0.4250764525993884
96,2001,2001_Gov-G_VA,VA,Gov-G,0.5432741651754623,0.4567258348245376,0.5262096774193549,0.47379032258064513
97,2002,2002_Gov-G_AL,AL,Gov-G,0.4725892326373082,0.527410767362692,0.4989816700610998,0.5010183299389002
98,2002,2002_Gov-G_AR,AR,Gov-G,0.4449131667226663,0.5550868332773338,0.46464646464646464,0.5353535353535354
99,2002,2002_Gov-G_AZ,AZ,Gov-G,0.5091361880662787,0.49086381193372136,0.5054704595185996,0.49452954048140046
100,2002,2002_Gov-G_CA,CA,Gov-G,0.539320402715885,0.46067959728411506,0.5278396436525612,0.47216035634743875
101,2002,2002_Gov-G_CO,CO,Gov-G,0.3156908813290901,0.6843091186709098,0.34994807892004154,0.6500519210799584
102,2002,2002_Gov-G_CT,CT,Gov-G,0.4205285429053764,0.5794714570946237,0.439,0.561
103,2002,2002_Gov-G_FL,FL,Gov-G,0.4634613057760038,0.5365386942239961,0.43491422805247226,0.5650857719475277
104,2002,2002_Gov-G_GA,GA,Gov-G,0.5580854547199706,0.4419145452800294,0.473899692937564,0.526100307062436
105,2002,2002_Gov-G_HI,HI,Gov-G,0.490589010645309,0.509410989354691,0.47667342799188644,0.5233265720081136
106,2002,2002_Gov-G_IA,IA,Gov-G,0.5653490986044413,0.4346509013955586,0.5421810699588477,0.45781893004115226
107,2002,2002_Gov-G_ID,ID,Gov-G,0.45454545454545453,0.5454545454545454,0.4255102040816327,0.5744897959183674
108,2002,2002_Gov-G_IL,IL,Gov-G,0.5511664769087828,0.44883352309121716,0.5364850976361767,0.4635149023638232
109,2002,2002_Gov-G_KS,KS,Gov-G,0.5509625336608525,0.4490374663391475,0.539795918367347,0.4602040816326531
110,2002,2002_Gov-G_MA,MA,Gov-G,0.49504663709935487,0.5049533629006451,0.474128827877508,0.5258711721224921
111,2002,2002_Gov-G_MD,MD,Gov-G,0.48865361327100687,0.5113463867289931,0.48036253776435045,0.5196374622356495
112,2002,2002_Gov-G_ME,ME,Gov-G,0.6075222926466048,0.3924777073533952,0.532130777903044,0.46786922209695603
113,2002,2002_Gov-G_MI,MI,Gov-G,0.5514854226337761,0.44851457736622397,0.520242914979757,0.4797570850202429
114,2002,2002_Gov-G_MN,MN,Gov-G,0.4956011123388693,0.5043988876611306,0.4511742892459827,0.5488257107540172
115,2002,2002_Gov-G_NE,NE,Gov-G,0.2222222222222222,0.7777777777777778,0.28526970954356845,0.7147302904564315
116,2002,2002_Gov-G_NH,NH,Gov-G,0.41955510176016364,0.5804448982398362,0.3946280991735537,0.6053719008264462
117,2002,2002_Gov-G_NM,NM,Gov-G,0.5976908808698829,0.40230911913011697,0.6139380530973451,0.38606194690265483
118,2002,2002_Gov-G_NV,NV,Gov-G,0.281922846086773,0.718077153913227,0.24363233665559247,0.7563676633444075
119,2002,2002_Gov-G_NY,NY,Gov-G,0.3800126966299195,0.6199873033700805,0.4041013268998793,0.5958986731001206
120,2002,2002_Gov-G_OH,OH,Gov-G,0.40961895316342495,0.590381046836575,0.3989583333333333,0.6010416666666667
121,2002,2002_Gov-G_OK,OK,Gov-G,0.5110331907724064,0.48896680922759367,0.5040745052386495,0.4959254947613504
122,2002,2002_Gov-G_OR,OR,Gov-G,0.5362939436935336,0.4637060563064665,0.5152471083070452,0.4847528916929548
123,2002,2002_Gov-G_PA,PA,Gov-G,0.6001411060236693,0.3998588939763307,0.5460122699386503,0.4539877300613497
124,2002,2002_Gov-G_RI,RI,Gov-G,0.49573500083691413,0.5042649991630858,0.452,0.5479999999999999
125,2002,2002_Gov-G_SC,SC,Gov-G,0.5121389149607017,0.4878610850392982,0.47100000000000003,0.529
126,2002,2002_Gov-G_SD,SD,Gov-G,0.42183868191313234,0.5781613180868678,0.4245187436676799,0.5754812563323202
127,2002,2002_Gov-G_TN,TN,Gov-G,0.5153060481154612,0.4846939518845388,0.5157680569684638,0.48423194303153605
128,2002,2002_Gov-G_TX,TX,Gov-G,0.4149281371344553,0.5850718628655446,0.40899795501022496,0.591002044989775
129,2002,2002_Gov-G_VT,VT,Gov-G,0.5555471683330622,0.44445283166693783,0.4856815578465063,0.5143184421534936
130,2002,2002_Gov-G_WI,WI,Gov-G,0.5350816803733752,0.46491831962662467,0.5213872832369942,0.47861271676300576
131,2002,2002_Gov-G_WY,WY,Gov-G,0.44999999999999996,0.55,0.5107252298263534,0.4892747701736465
132,2002,2002_Sen-G_AL,AL,Sen-G,0.29885057471264365,0.7011494252873562,0.4047352911289503,0.5952647088710497
133,2002,2002_Sen-G_AR,AR,Sen-G,0.5528984437144131,0.44710155628558695,0.539,0.461
134,2002,2002_Sen-G_CO,CO,Sen-G,0.4956617463867482,0.5043382536132517,0.47444801492692035,0.5255519850730798
135,2002,2002_Sen-G_GA,GA,Sen-G,0.5106855590881808,0.4893144409118192,0.4651869869261173,0.5348130130738826
136,2002,2002_Sen-G_IA,IA,Sen-G,0.5650519948481796,0.4349480051518205,0.5530828909759085,0.44691710902409143
137,2002,2002_Sen-G_ID,ID,Sen-G,0.32967032967032966,0.6703296703296703,0.3331286459932453,0.6668713540067547
138,2002,2002_Sen-G_IL,IL,Sen-G,0.618897727666503,0.381102272333497,0.613421453990849,0.38657854600915104
139,2002,2002_Sen-G_KY,KY,Sen-G,0.30884427563754746,0.6911557243624527,0.3532,0.6468
140,2002,2002_Sen-G_ME,ME,Sen-G,0.3775479422538246,0.6224520577461754,0.4156,0.5844
141,2002,2002_Sen-G_MI,MI,Sen-G,0.667520347798149,0.3324796522018511,0.6153299492385786,0.3846700507614213
142,2002,2002_Sen-G_MN,MN,Sen-G,0.5207769284684324,0.4792230715315677,0.4886410574142916,0.5113589425857084
143,2002,2002_Sen-G_MO,MO,Sen-G,0.48040255853333197,0.5195974414666681,0.4942622118411699,0.5057377881588301
144,2002,2002_Sen-G_MT,MT,Sen-G,0.67816091954023,0.32183908045977017,0.6641261776225257,0.3358738223774743
145,2002,2002_Sen-G_NC,NC,Sen-G,0.4644977804636295,0.5355022195363706,0.45635403978887534,0.5436459602111247
146,2002,2002_Sen-G_NE,NE,Sen-G,0.10869565217391304,0.8913043478260869,0.15030800821355236,0.8496919917864476
147,2002,2002_Sen-G_NH,NH,Sen-G,0.4972062893046377,0.5027937106953623,0.4772680518411849,0.5227319481588151
148,2002,2002_Sen-G_NJ,NJ,Sen-G,0.5565858548608468,0.4434141451391532,0.550751303281202,0.4492486967187979
149,2002,2002_Sen-G_NM,NM,Sen-G,0.2993359001290551,0.7006640998709449,0.3496,0.6504000000000001
150,2002,2002_Sen-G_OK,OK,Sen-G,0.40676085490877256,0.5932391450912275,0.3878859096250401,0.6121140903749599
151,2002,2002_Sen-G_OR,OR,Sen-G,0.4012442490936454,0.5987557509063546,0.41337925276560217,0.5866207472343978
152,2002,2002_Sen-G_RI,RI,Sen-G,0.8133333333333334,0.18666666666666668,0.7842,0.2158
153,2002,2002_Sen-G_SC,SC,Sen-G,0.4691046597545063,0.5308953402454937,0.4482199005984379,0.551780099401562
154,2002,2002_Sen-G_SD,SD,Sen-G,0.49005084294894397,0.509949157051056,0.5007568876778685,0.49924311232213137
155,2002,2002_Sen-G_TN,TN,Sen-G,0.4476139687920002,0.5523860312079997,0.44965013690295097,0.5503498630970489
156,2002,2002_Sen-G_TX,TX,Sen-G,0.47088365619315314,0.5291163438068468,0.43931866572036904,0.560681334279631
157,2002,2002_Sen-GR_LA,LA,Sen-G,0.5073923646490863,0.4926076353509136,0.517,0.483
158,2003,2003_Gov-G_KY,KY,Gov-G,0.4512843841641509,0.5487156158358492,0.45,0.55
159,2003,2003_Gov-G_MS,MS,Gov-G,0.47624576392255497,0.523754236077445,0.46554878048780485,0.5344512195121951
160,2003,2003_Gov-GR_LA,LA,Gov-G,0.47090988813681883,0.5290901118631812,0.5195000000000001,0.4805
161,2004,2004_Gov-G_IN,IN,Gov-G,0.46595109264602946,0.5340489073539706,0.46099290780141844,0.5390070921985816
162,2004,2004_Gov-G_MO,MO,Gov-G,0.4883480113105639,0.5116519886894361,0.4853090172239109,0.5146909827760892
163,2004,2004_Gov-G_MT,MT,Gov-G,0.5274725274725275,0.4725274725274725,0.5228215767634854,0.4771784232365145
164,2004,2004_Gov-G_NC,NC,Gov-G,0.5733546270292343,0.42664537297076555,0.5644670050761421,0.43553299492385783
165,2004,2004_Gov-G_ND,ND,Gov-G,0.23913043478260873,0.7608695652173914,0.27760891590678827,0.7223910840932118
166,2004,2004_Gov-G_NH,NH,Gov-G,0.4933726459230477,0.5066273540769523,0.5105105105105104,0.48948948948948945
167,2004,2004_Gov-G_UT,UT,Gov-G,0.26260556116894657,0.7373944388310535,0.41775983854692234,0.5822401614530778
168,2004,2004_Gov-G_WA,WA,Gov-G,0.5082657419286029,0.49173425807139715,0.5,0.5
169,2004,2004_Gov-G_WV,WV,Gov-G,0.7037037037037037,0.2962962962962963,0.6512820512820513,0.3487179487179487
170,2004,2004_Sen-G_AK,AK,Sen-G,0.48887220756669264,0.5111277924333073,0.4839052374375863,0.5160947625624137
171,2004,2004_Sen-G_AR,AR,Sen-G,0.5666541707199448,0.4333458292800552,0.5591677503250975,0.4408322496749025
172,2004,2004_Sen-G_CA,CA,Sen-G,0.6075661715299178,0.39243382847008235,0.6042299235682128,0.39577007643178724
173,2004,2004_Sen-G_CO,CO,Sen-G,0.5232501004793949,0.4767498995206051,0.5243790248390064,0.47562097516099355
174,2004,2004_Sen-G_CT,CT,Sen-G,0.7096774193548386,0.29032258064516125,0.6737408610885459,0.32625913891145414
175,2004,2004_Sen-G_FL,FL,Sen-G,0.5010872483064883,0.4989127516935116,0.4943222506393862,0.5056777493606138
176,2004,2004_Sen-G_GA,GA,Sen-G,0.41969203830037605,0.580307961699624,0.40854281626813815,0.5914571837318618
177,2004,2004_Sen-G_IA,IA,Sen-G,0.24794259336810912,0.7520574066318908,0.28431572506628594,0.7156842749337141
178,2004,2004_Sen-G_IL,IL,Sen-G,0.7392318463859482,0.26076815361405187,0.7211915069057926,0.2788084930942074
179,2004,2004_Sen-G_IN,IN,Sen-G,0.6569113138899918,0.34308868611000826,0.6234830097087378,0.3765169902912621
180,2004,2004_Sen-G_KS,KS,Sen-G,0.30588235294117655,0.6941176470588235,0.2844283497154682,0.7155716502845318
181,2004,2004_Sen-G_KY,KY,Sen-G,0.46127425859000293,0.5387257414099971,0.49340000000000006,0.5065999999999999
182,2004,2004_Sen-G_MO,MO,Sen-G,0.3977763006886984,0.6022236993113016,0.4328041257963393,0.5671958742036607
183,2004,2004_Sen-G_NC,NC,Sen-G,0.4867423989565056,0.5132576010434944,0.4767795578990063,0.5232204421009937
184,2004,2004_Sen-G_ND,ND,Sen-G,0.7802197802197802,0.21978021978021978,0.6828,0.3172
185,2004,2004_Sen-G_NH,NH,Sen-G,0.2782852309638315,0.7217147690361685,0.3375375375375375,0.6624624624624625
186,2004,2004_Sen-G_NV,NV,Sen-G,0.6277638207766374,0.37223617922336255,0.634795260860528,0.36520473913947205
187,2004,2004_Sen-G_NY,NY,Sen-G,0.8181818181818182,0.18181818181818182,0.7459119496855346,0.2540880503144654
188,2004,2004_Sen-G_OH,OH,Sen-G,0.34707748142384154,0.6529225185761585,0.3614361436143614,0.6385638563856385
189,2004,2004_Sen-G_OK,OK,Sen-G,0.4810897873482436,0.5189102126517564,0.43867673651739175,0.5613232634826082
190,2004,2004_Sen-G_PA,PA,Sen-G,0.38659673565632696,0.6134032643436731,0.4438220061304302,0.5561779938695698
191,2004,2004_Sen-G_SC,SC,Sen-G,0.45414794180790974,0.5458520581920902,0.4510586069346425,0.5489413930653574
192,2004,2004_Sen-G_SD,SD,Sen-G,0.49474429558447447,0.5052557044155256,0.49420000000000003,0.5058
193,2004,2004_Sen-G_UT,UT,Sen-G,0.4156285673495023,0.5843714326504977,0.2923916400700093,0.7076083599299908
194,2004,2004_Sen-G_WA,WA,Sen-G,0.5509112272844789,0.44908877271552095,0.5626279164961113,0.4373720835038887
195,2004,2004_Sen-G_WI,WI,Sen-G,0.5858413416869517,0.4141586583130483,0.5565051276895234,0.4434948723104765
196,2005,2005_Gov-G_NJ,NJ,Gov-G,0.536734853241665,0.46326514675833497,0.5541506891905896,0.4458493108094103
197,2005,2005_Gov-G_VA,VA,Gov-G,0.5122954879130968,0.48770451208690324,0.5293214614676082,0.4706785385323918
198,2006,2006_Gov-G_AK,AK,Gov-G,0.4713073160591339,0.528692683940866,0.45852017937219736,0.5414798206278028
199,2006,2006_Gov-G_AL,AL,Gov-G,0.41969546228689947,0.5803045377131005,0.42020202020202024,0.5797979797979798
